ZipCode,StateName,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
97116,Oregon,3.43E+05,343100,352300,362300,361100,338900,3.32E+05,326700,3.42E+05,347300,369500,362600
94603,California,385500,391300,398900,449200,475100,477400,489700,493200,493600,470400,460800,469500
15101,Pennsylvania,219100,211800,227100,242300,252800,244200,248600,254500,245300,240800,,
90810,California,404600,4.03E+05,409200,402400,4.07E+05,413100,4.46E+05,430600,426500,4.31E+05,4.72E+05,492100
48329,Michigan,180900,177600,176400,171900,179200,186300,181300,178600,171100,1.72E+05,172200,181700
60002,Illinois,216700,215600,208200,2.00E+05,198800,199500,208900,202300,208300,206900,210600,2.06E+05
7860,New Jersey,193200,208100,201700,225200,214800,227500,228200,234800,222400,194700,181600,184300
7675,New Jersey,490200,479200,521900,553300,565400,523400,510700,503800,522700,527300,555400,
28083,North Carolina,124300,130800,133400,138200,1.39E+05,137500,137500,135800,133100,125300,132800,1.31E+05
80132,Colorado,4.64E+05,4.68E+05,463300,467100,467500,4.92E+05,485500,485800,4.74E+05,463700,483500,470600
89145,Nevada,202100,215600,229700,232600,229700,243800,248300,246900,240900,2.41E+05,243600,
6704,Connecticut,74900,72500,72900,86800,86100,82200,68100,82500,84200,91600,92800,
68135,Nebraska,225300,227200,219100,218700,224400,235400,233200,235900,225200,228900,227600,
37412,Tennessee,128800,127100,115400,113900,117500,120900,128300,125600,124900,118400,124500,128500
91042,California,542400,542100,558400,581800,609900,625300,615900,5.94E+05,558600,589200,634800,658400
77583,Texas,222600,234600,235200,242200,241100,256500,265700,258600,256300,2.50E+05,276500,264100
35023,Alabama,84300,88700,93300,95200,94900,102700,102400,98200,88900,90200,84400,
80108,Colorado,5.85E+05,566600,532300,5.39E+05,548200,571600,579500,579400,570700,573700,589100,615600
28147,North Carolina,154300,137500,137100,144200,173700,167900,162100,159800,156500,154600,1.45E+05,136200
85756,Arizona,178700,186900,187700,184200,185700,181900,178800,175200,182100,181700,180400,1.74E+05
30168,Georgia,126700,123400,122100,128200,131800,140700,147800,149300,145800,138700,141400,
21146,Maryland,468100,496800,487700,4.90E+05,473900,488500,493500,470400,502500,530200,529900,509200
85641,Arizona,273800,263600,265300,258200,2.59E+05,261200,2.49E+05,252200,244700,247900,2.57E+05,260800
15202,Pennsylvania,137400,145500,146400,150300,139900,147800,143800,1.36E+05,123900,127600,135100,
70820,Louisiana,178500,146900,165900,169400,177900,160500,163700,173100,162600,,,
49464,Michigan,195500,193800,198500,194800,198400,202100,210600,210100,211500,218600,231700,222700
20121,Virginia,365100,376300,364700,363100,357200,356800,351700,359700,368800,3.73E+05,379700,
37934,Tennessee,351200,350700,347600,350600,338600,324600,326500,336200,325600,327400,327600,
80110,Colorado,339100,348100,355500,331100,348600,364900,361400,3.44E+05,328300,3.41E+05,345100,349300
1824,Massachusetts,432100,4.39E+05,420500,376500,391300,398900,418800,401400,398800,392800,405600,
75078,Texas,390400,390900,438900,442700,4.43E+05,429800,407600,415500,412900,462500,428500,444500
77316,Texas,357900,345100,398700,400400,429300,364300,325200,3.00E+05,328300,329700,333300,349800
7719,New Jersey,440300,441400,425800,4.31E+05,4.31E+05,434900,423800,420100,394600,393100,372500,
12208,New York,185100,1.80E+05,182900,200300,204500,202100,193700,1.91E+05,194600,206400,214800,
45248,Ohio,126700,1.30E+05,141500,139500,133100,133300,138700,137600,144300,170600,176400,1.71E+05
92583,California,262700,256900,252200,260600,270600,270600,258500,256800,258700,264800,2.64E+05,271200
84009,Utah,353700,365500,378100,376600,367100,361300,375200,383300,389600,3.96E+05,401400,
33556,Florida,370300,3.92E+05,377100,382700,373400,3.88E+05,369400,374700,382200,384800,399400,405100
11731,New York,471100,465600,473500,461300,478300,482900,4.85E+05,488400,485700,487400,,
18062,Pennsylvania,242100,232500,226800,240800,263800,266400,243300,240400,255300,276700,275400,261300
92706,California,643800,657100,697300,655300,663900,6.37E+05,651700,626400,,,,
55411,Minnesota,169200,1.79E+05,166700,163400,147900,161700,1.56E+05,161800,160300,158300,168200,166200
7424,New Jersey,365700,343700,3.28E+05,297700,331800,359900,3.68E+05,348800,343500,339700,356400,
11722,New York,254400,2.61E+05,262300,259100,262700,262400,273700,289300,2.73E+05,277300,,
74112,Oklahoma,94400,87400,79200,83700,89600,100200,97800,9.90E+04,96400,100100,108200,107300
80922,Colorado,282500,287100,285900,284100,282800,286500,286900,285700,2.85E+05,282400,285400,290900
67218,Kansas,78500,87800,9.30E+04,9.30E+04,80400,81600,84200,88400,92400,9.10E+04,89500,77400
2026,Massachusetts,452800,4.34E+05,461600,451800,478100,479900,490700,497600,483600,531800,491500,
1803,Massachusetts,534100,5.18E+05,510700,531400,529900,5.43E+05,5.38E+05,5.59E+05,588400,568700,578800,
95829,California,373100,377700,380700,380600,386900,390100,4.04E+05,399500,4.09E+05,406200,413800,
18064,Pennsylvania,2.54E+05,250300,294200,2.71E+05,277900,239800,227900,232200,219200,230100,2.23E+05,257500
85085,Arizona,273300,262300,273600,2.89E+05,3.09E+05,315700,325100,350700,365700,375200,344200,
30122,Georgia,1.50E+05,150800,142300,147300,137600,138600,127400,132100,140100,151900,157500,
43113,Ohio,1.29E+05,133500,148700,157900,1.57E+05,150600,1.53E+05,135300,141700,148400,155400,
70448,Louisiana,227200,217100,227800,224100,222600,237500,235800,254400,251200,261600,257200,
22180,Virginia,657200,682800,668400,659300,626500,654500,652100,630900,604600,605700,619600,
60087,Illinois,134400,132800,130800,1.29E+05,139600,1.55E+05,151900,1.38E+05,130900,136300,158800,1.60E+05
94619,California,750100,759700,849600,740900,775200,745900,726100,694700,675400,729400,776600,770400
92508,California,477700,499900,497100,490300,474300,486500,4.91E+05,493500,483900,476800,471300,465300
55025,Minnesota,258200,249100,2.42E+05,247700,247400,257500,2.54E+05,268800,255900,263300,241700,248100
14223,New York,141900,146200,148300,139800,139800,139200,1.47E+05,1.47E+05,145200,146600,144200,
64014,Missouri,159800,170500,1.82E+05,182200,169500,170900,175500,177900,177400,174200,184900,185100
33066,Florida,134600,123800,1.32E+05,135300,145800,146500,1.33E+05,129800,123200,132800,133900,139800
10512,New York,241700,276100,282300,285700,281200,291800,319700,297500,301100,294200,325700,
33936,Florida,114500,112800,1.20E+05,123400,123700,116700,119100,126300,134700,130800,135700,
6473,Connecticut,281400,2.97E+05,274900,266200,257700,261200,265800,2.65E+05,2.63E+05,259300,257300,
48306,Michigan,3.71E+05,322200,331800,343700,3.86E+05,368100,399100,405300,421500,390500,377900,374200
80831,Colorado,322100,320300,323800,324800,327100,336200,335900,329500,333500,331100,340400,340400
10309,New York,501600,511300,498300,547400,498100,494400,490300,525700,525300,483300,458300,476600
73003,Oklahoma,164200,153100,143100,139400,143800,152300,153400,158500,151400,151100,153400,1.63E+05
28037,North Carolina,357100,304500,313800,319800,3.08E+05,311100,325600,338400,325400,3.28E+05,339200,
17036,Pennsylvania,226900,227800,244400,223800,229500,210400,208500,210600,202800,207200,193300,197500
94801,California,380800,426300,458100,480600,461200,432900,424200,426700,420400,443700,406700,431900
60156,Illinois,204900,221300,217700,217100,199900,192400,192600,205700,205900,2.04E+05,217100,228700
93314,California,3.87E+05,394100,390300,374500,378200,354800,349900,330500,344800,3.65E+05,376700,
11530,New York,888700,853100,816600,767100,799400,830400,850900,862200,860300,8.98E+05,876800,
77355,Texas,275600,279300,285200,270200,264900,243800,261100,259100,288600,3.14E+05,316500,291600
98272,Washington,383300,390700,418600,426300,4.30E+05,413600,431800,432600,418800,410800,426200,436500
48327,Michigan,167300,166100,167600,171200,167700,163100,162500,163500,165200,,,
98188,Washington,327100,337400,347200,354700,325400,343600,349800,362900,343400,320400,337800,337600
98371,Washington,3.76E+05,394400,3.71E+05,3.77E+05,3.62E+05,371400,346500,347700,3.45E+05,351200,349300,366800
92604,California,7.51E+05,808600,8.04E+05,776100,735400,711200,741600,765300,812400,837800,820300,813700
21114,Maryland,308300,322100,317700,316300,291100,300400,2.91E+05,290200,296900,304900,302800,303600
27577,North Carolina,156500,195900,188300,188800,156300,153300,158400,148200,166900,1.78E+05,188400,
8002,New Jersey,203800,207200,218600,227200,227500,221100,210800,206800,198800,1.98E+05,202900,
34772,Florida,229300,230200,229400,232700,238400,246900,245600,242600,246600,252200,252900,249300
7006,New Jersey,520200,493900,534700,544600,569100,546200,525500,514200,456700,462300,476800,
95864,California,4.72E+05,486300,481600,518400,537100,5.27E+05,488600,5.09E+05,5.16E+05,561400,4.92E+05,
34654,Florida,167400,158400,1.55E+05,167100,168900,1.80E+05,179400,177300,167500,180300,191200,198200
80130,Colorado,454500,464900,460500,4.82E+05,506400,502400,486100,456700,451700,453700,456600,
63104,Missouri,264600,233800,2.01E+05,218200,215100,2.22E+05,221900,242400,232900,215900,193400,193100
85381,Arizona,2.26E+05,232600,242400,244300,238800,2.50E+05,255700,260900,255800,263100,262800,255900
7724,New Jersey,280200,279900,301200,295600,292400,3.33E+05,344100,370200,346900,344600,331100,304200
92301,California,212400,211300,215900,214800,214100,214300,214700,219700,2.20E+05,2.15E+05,226500,226900
28112,North Carolina,1.65E+05,172600,160500,165900,167700,187300,184100,183400,172400,166200,161300,
97015,Oregon,395900,3.89E+05,390600,3.91E+05,404300,4.10E+05,4.16E+05,420200,4.13E+05,397600,389400,396400
77058,Texas,160300,168700,175200,187400,199400,182400,175300,169300,170200,151100,147800,162300
22032,Virginia,542600,552100,563100,586800,592100,594400,568600,538300,543900,551300,568800,
77062,Texas,219800,220200,225500,218700,236200,2.32E+05,232600,2.24E+05,217500,215900,207800,2.00E+05
85304,Arizona,211300,212400,222100,219100,219300,222700,224800,226400,221500,223700,,
70124,Louisiana,369900,420700,4.25E+05,440200,441800,445300,441700,482200,467200,491500,430800,433300
33991,Florida,229500,249400,251600,255800,234200,233600,233500,235200,230700,226900,231500,
27597,North Carolina,160500,1.43E+05,141900,149500,170100,1.85E+05,180900,174500,178800,1.73E+05,184300,176700
68105,Nebraska,121100,121900,126800,129700,135900,135600,140900,140100,141600,139300,1.39E+05,
66223,Kansas,319700,334100,332900,349400,330900,329700,329200,325700,320800,3.15E+05,321400,
8060,New Jersey,1.85E+05,179600,183700,193200,189700,189800,184800,183800,173600,187400,204900,213900
1854,Massachusetts,218900,220300,201700,216600,221600,2.16E+05,264100,265700,2.89E+05,247400,239800,
11542,New York,529800,520100,519600,5.53E+05,544500,5.35E+05,518300,530100,518900,510600,500200,
30297,Georgia,51400,57300,57900,63200,61700,6.40E+04,6.30E+04,62100,63100,61300,66800,
55123,Minnesota,312600,306300,312300,301100,305100,309700,324500,331100,338900,322700,314700,319700
63367,Missouri,2.50E+05,240700,242800,242900,234800,220300,224100,238900,246500,250600,2.48E+05,243200
20853,Maryland,421200,422500,434400,468800,463500,476600,455900,461200,447300,448500,435500,447300
48009,Michigan,403600,348900,371800,404300,458600,407900,399600,381100,393300,393600,456500,506400
37138,Tennessee,2.24E+05,241200,252300,236500,223700,225100,225400,2.22E+05,223300,228700,2.24E+05,2.22E+05
76002,Texas,219500,217400,223900,226600,232900,231100,231600,228100,233700,232600,234100,233300
1013,Massachusetts,156400,168700,165700,168300,174500,177100,176500,1.74E+05,166100,163500,163800,168100
11803,New York,571100,566800,567100,567400,5.95E+05,592400,597500,590100,586100,566400,5.69E+05,
93654,California,238800,229500,230800,213200,240200,269800,267700,266900,241700,243500,229400,233800
21286,Maryland,266400,270100,280200,2.83E+05,2.74E+05,271100,2.47E+05,246500,232200,272800,273700,286800
76086,Texas,146200,160600,154400,149200,150200,1.56E+05,159700,159600,171400,178800,178600,172700
10952,New York,566200,554600,588300,5.77E+05,584600,599400,633900,651700,667800,651500,647800,6.76E+05
27617,North Carolina,251900,255600,255700,280800,282300,283600,264900,263600,260900,277600,276900,271300
60467,Illinois,2.80E+05,265200,293900,288300,293400,291300,294700,319300,322600,319800,303200,292600
11741,New York,374100,376800,376100,384300,385600,386800,371800,3.74E+05,381200,397300,379400,
80439,Colorado,570900,5.84E+05,653100,649700,632900,578600,578300,563300,592900,584400,600300,582100
33782,Florida,167900,180400,173300,172500,1.61E+05,171100,171800,171300,160100,162700,173400,1.90E+05
91324,California,644500,633800,636100,652400,658900,643500,622700,633600,610600,619900,6.26E+05,627500
76126,Texas,238600,235700,259900,235800,251400,237400,2.41E+05,240100,246600,274500,270300,262500
66208,Kansas,301700,2.95E+05,284900,281100,2.92E+05,298900,299400,291300,2.82E+05,2.86E+05,301500,
33584,Florida,187200,1.85E+05,186900,181300,187900,185700,191500,188300,188400,188400,184900,192500
80249,Colorado,325400,326800,334500,333600,331900,331300,329100,335700,335100,340300,340200,338200
92011,California,930100,964700,977100,954100,933600,938900,895300,842700,7.92E+05,808600,840100,8.40E+05
6002,Connecticut,200200,210900,250100,242300,217400,199500,194400,185400,163600,151400,177100,
19150,Pennsylvania,158900,142500,139200,149300,156300,159700,150500,152400,155700,1.51E+05,153400,146900
98008,Washington,8.11E+05,7.71E+05,829300,884200,885400,880800,840200,8.16E+05,772100,7.56E+05,781300,7.93E+05
17057,Pennsylvania,116700,110700,113800,117400,125700,130800,139300,138500,137200,141200,134600,145200
2050,Massachusetts,411400,4.31E+05,408700,463500,456600,465900,422600,401600,4.11E+05,423600,439600,
2879,Rhode Island,3.74E+05,395500,342700,364300,335600,3.80E+05,367700,400700,375800,371400,374900,
55420,Minnesota,232200,235200,2.47E+05,245300,239500,232300,233300,238200,235200,243200,235800,245200
33544,Florida,249100,262100,253600,271100,259800,270600,2.65E+05,265900,252200,250700,259700,265200
91303,California,504900,515600,521300,5.18E+05,524300,475700,4.55E+05,456400,,,,
93060,California,440500,441200,409300,427400,424300,444400,431600,437700,,,,
33558,Florida,307300,309100,336100,343100,333100,326300,328200,3.24E+05,302500,311100,3.21E+05,329400
10566,New York,323900,327200,339800,294500,303700,317500,328200,336500,3.28E+05,341500,3.43E+05,341900
63043,Missouri,161500,158300,159200,158800,164500,168900,169100,170600,166900,168500,165100,172200
60172,Illinois,198400,218700,223900,243100,225500,217200,206300,2.10E+05,209900,211800,210200,2.25E+05
63379,Missouri,160800,175900,1.76E+05,1.83E+05,175500,171900,173900,175700,181400,180600,189500,193700
98199,Washington,878800,872800,933400,958800,1000400,917700,930600,,,,,
44138,Ohio,1.60E+05,1.59E+05,180100,169300,1.63E+05,148700,166200,178100,182200,185400,176600,170900
20912,Maryland,509900,523900,556100,467100,467400,455900,505800,453500,429800,395100,452300,
11725,New York,484900,479100,498500,502300,507300,494100,487900,476700,477800,,,
98406,Washington,365500,362100,365600,375300,359500,351800,345500,367900,383100,398700,408900,408900
34212,Florida,311500,326500,323300,328800,3.12E+05,310400,310100,294200,326600,334500,356200,337500
64081,Missouri,248300,229500,2.37E+05,238800,251700,241400,2.32E+05,236900,233200,250900,2.72E+05,274100
68107,Nebraska,93600,85500,86100,87900,100300,1.04E+05,105300,98300,97400,108800,112100,
20601,Maryland,282200,2.80E+05,279400,254800,260600,2.65E+05,279200,286400,280700,289900,285500,285700
91504,California,833400,828300,756100,670800,747500,815700,820600,775500,742800,7.49E+05,809400,
98055,Washington,365100,383900,429100,449100,442500,3.99E+05,388400,378300,404600,396200,402100,370700
28202,North Carolina,252300,249700,251700,253300,269400,280100,2.69E+05,283100,277700,291600,303600,301900
46158,Indiana,1.62E+05,156600,162700,178400,180400,179500,1.79E+05,177700,184500,176800,183500,
14228,New York,1.72E+05,188100,180200,178300,178400,201800,210500,207100,1.86E+05,180900,186400,
90713,California,568200,572600,587300,5.88E+05,591200,5.90E+05,602400,597400,599300,590700,603300,607600
77043,Texas,268800,291500,326300,328900,327200,3.22E+05,329600,318900,317500,302700,304500,309700
